OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1998-008H","GLOBALSTAR M004 DEB","43357","US","114.60","51.96","1469","1406","SMALL","0","1998-02-14",""
"1998-008G","GLOBALSTAR M004 DEB","43356","US","113.01","51.91","1403","1326","SMALL","0","1998-02-14",""
"1997-029D","FENGYUN 2A DEB","43355","PRC","1436.12","14.41","36303","35272","SMALL","0","1997-06-10",""
"1996-051P","SL-16 DEB","43354","CIS","101.92","71.19","917","782","SMALL","0","1996-09-04",""
"1995-058N","SL-16 DEB","43353","CIS","101.12","71.01","827","796","SMALL","0","1995-10-31",""
"1995-058M","SL-16 DEB","43352","CIS","100.40","71.01","782","773","SMALL","0","1995-10-31",""
"1995-021J","ARIANE 40+ DEB","43351","FR","99.57","98.75","741","735","SMALL","0","1995-04-21",""
"1994-074AN","RESURS O1 DEB","43350","CIS","96.78","98.07","607","601","SMALL","0","1994-11-04",""
"1994-074AM","RESURS O1 DEB","43349","CIS","96.87","98.09","610","608","SMALL","0","1994-11-04",""
"1994-074AL","RESURS O1 DEB","43348","CIS","97.09","98.07","621","618","SMALL","0","1994-11-04",""
"1994-074AK","RESURS O1 DEB","43347","CIS","96.92","98.08","614","609","SMALL","0","1994-11-04",""
"1994-057J","DMSP 5D-2 F12 DEB","43346","US","99.08","99.25","722","707","SMALL","0","1994-08-29",""
"1994-057H","DMSP 5D-2 F12 DEB","43345","US","99.47","99.29","745","722","SMALL","0","1994-08-29",""
"1994-057G","DMSP 5D-2 F12 DEB","43344","US","101.64","99.06","846","827","SMALL","0","1994-08-29",""
"1990-010C","COSMOS 2058 DEB","43343","CIS","95.61","82.48","553","543","SMALL","0","1990-01-30",""
"2018-036D","ATLAS CENTAUR DEB","43342","US","","","","","","0","2018-04-14","NO ELEMENTS AVAILABLE"
"2018-036C","ATLAS CENTAUR R/B","43341","US","","","","","","0","2018-04-14","NO ELEMENTS AVAILABLE"
"2018-036B","USA 284","43340","US","","","","","","0","2018-04-14","NO ELEMENTS AVAILABLE"
"2018-036A","USA 283","43339","US","","","","","","0","2018-04-14","NO ELEMENTS AVAILABLE"
"2018-034H","CZ-4C DEB","43338","PRC","107.10","63.40","1110","1075","MEDIUM","0","2018-04-10",""
"1989-050C","SL-8 DEB","43336","CIS","104.52","82.96","1004","940","SMALL","0","1989-04-04",""
"1989-028C","SL-8 DEB","43335","CIS","104.39","82.94","998","934","SMALL","0","1989-04-04",""
"1989-001Y","SL-12 DEB","43334","CIS","146.42","65.10","4526","1123","MEDIUM","0","1989-01-10",""
"1988-051G","METEOSAT 3 AKM","43333","ESA","1446.70","15.05","36225","35763","MEDIUM","0","1988-06-15",""
"1988-033N","SCOUT G-1 DEB","43332","US","108.11","90.36","1279","1000","SMALL","0","1988-04-26",""
"1988-033M","SCOUT G-1 DEB","43331","US","108.05","90.36","1268","1005","SMALL","0","1988-04-26",""
"1988-033L","SCOUT G-1 DEB","43330","US","108.32","90.36","1293","1005","SMALL","0","1988-04-26",""
"1988-006N","DMSP 5D-2 F9 DEB","43329","US","100.17","99.10","800","734","SMALL","0","1988-02-03",""
"1987-060AV","COSMOS 1867 COOLANT","43328","CIS","100.58","65.01","800","772","SMALL","0","1987-07-10",""
"1987-060AU","COSMOS 1867 COOLANT","43327","CIS","100.55","65.01","799","770","SMALL","0","1987-07-10",""
"1987-060AT","COSMOS 1867 COOLANT","43326","CIS","100.59","65.01","801","772","SMALL","0","1987-07-10",""
"1987-060AS","COSMOS 1867 COOLANT","43325","CIS","100.55","65.01","799","770","SMALL","0","1987-07-10",""
"1987-060AR","COSMOS 1867 COOLANT","43324","CIS","100.60","65.01","802","772","SMALL","0","1987-07-10",""
"1987-027G","SL-16 DEB","43323","CIS","100.98","71.00","818","792","SMALL","0","1987-03-18",""
"1987-020FK","COSMOS 1823 DEB","43322","CIS","115.98","73.60","1524","1476","SMALL","0","1987-02-20",""
"1986-094D","SL-14 DEB","43321","CIS","115.94","82.60","1503","1494","SMALL","0","1986-12-02",""
"1986-094C","SL-14 DEB","43320","CIS","115.94","82.60","1504","1493","SMALL","0","1986-12-02",""
"1985-094AC","COSMOS 1691 DEB","43318","CIS","112.56","82.58","1359","1330","SMALL","0","1985-10-09",""
"1985-094AB","COSMOS 1691 DEB","43317","CIS","112.95","82.55","1374","1350","SMALL","0","1985-10-09",""
"1985-094AA","COSMOS 1691 DEB","43316","CIS","113.44","82.61","1402","1367","SMALL","0","1985-10-09",""
"1985-094Z","COSMOS 1691 DEB","43315","CIS","113.55","82.57","1417","1361","SMALL","0","1985-10-09",""
"1985-094Y","COSMOS 1691 DEB","43314","CIS","112.79","82.55","1379","1330","SMALL","0","1985-10-09",""
"1985-047CE","COSMOS 1660 DEB","43313","CIS","116.04","73.63","1523","1482","SMALL","0","1985-06-14",""
"1984-106AE","COSMOS 1603 DEB","43312","CIS","101.78","71.03","858","828","SMALL","0","1984-09-28",""
"1984-072W","METEOR 2-11 DEB","43311","CIS","103.84","82.53","966","914","SMALL","0","1984-07-05",""
"1984-072V","METEOR 2-11 DEB","43310","CIS","103.89","82.54","949","936","SMALL","0","1984-07-05",""
"1984-072U","METEOR 2-11 DEB","43309","CIS","103.73","82.53","952","918","SMALL","0","1984-07-05",""
"1983-044GV","COSMOS 1461 DEB","43308","CIS","95.11","64.99","581","467","SMALL","0","1983-05-07",""
"1983-044GU","COSMOS 1461 DEB","43307","CIS","95.09","64.99","580","466","SMALL","0","1983-05-07",""
"1983-044GT","COSMOS 1461 DEB","43306","CIS","95.16","65.00","585","468","SMALL","0","1983-05-07",""
"1983-044GS","COSMOS 1461 DEB","43305","CIS","95.98","65.00","643","489","SMALL","0","1983-05-07",""
"1983-044GR","COSMOS 1461 DEB","43304","CIS","95.60","65.00","614","481","SMALL","0","1983-05-07",""
"1983-044GQ","COSMOS 1461 DEB","43303","CIS","95.46","65.00","606","476","SMALL","0","1983-05-07",""
"1981-043Z","METEOR 2-7 DEB","43302","CIS","101.96","81.26","885","818","SMALL","0","1981-05-14",""
"1981-043Y","METEOR 2-7 DEB","43301","CIS","101.98","81.27","889","816","SMALL","0","1981-05-14",""
"1981-043X","METEOR 2-7 DEB","43300","CIS","101.91","81.27","879","820","SMALL","0","1981-05-14",""
"1980-073T","METEOR 2-6 DEB","43299","CIS","101.37","81.22","850","796","SMALL","0","1980-09-09",""
"1980-073S","METEOR 2-6 DEB","43298","CIS","101.45","81.22","854","801","SMALL","0","1980-09-09",""
"1980-073R","METEOR 2-6 DEB","43297","CIS","101.50","81.22","863","796","SMALL","0","1980-09-09",""
"1979-057E","NOAA 6 DEB","43295","US","97.77","98.44","658","646","SMALL","0","1979-06-27",""
"1976-108C","COSMOS 864 DEB","43294","CIS","104.69","82.94","1003","957","MEDIUM","0","1976-10-29",""
"1971-120X","METEOR 1-10 DEB","43293","CIS","98.40","81.24","691","673","SMALL","0","1971-12-29",""
"1971-120W","METEOR 1-10 DEB","43292","CIS","98.31","81.23","692","663","SMALL","0","1971-12-29",""
"1971-120V","METEOR 1-10 DEB","43291","CIS","98.33","81.24","687","671","SMALL","0","1971-12-29",""
"1964-083U","TRANSIT 5E-5 DEB","43290","US","98.37","89.86","729","633","SMALL","0","1964-12-13",""
"1964-083T","TRANSIT 5E-5 DEB","43289","US","99.97","89.86","852","663","SMALL","0","1964-12-13",""
"1963-014FL","WESTFORD NEEDLES","43288","US","165.86","87.04","4829","2414","MEDIUM","0","1963-05-09",""
"2018-035B","PSLV R/B","43287","IND","366.72","19.15","20937","250","LARGE","0","2018-04-11",""
"2018-035A","IRNSS 1I","43286","IND","1436.11","28.79","35869","35705","LARGE","0","2018-04-11",""
"1969-013F","TITAN 3C TRANSTAGE DEB","43285","US","1541.89","6.30","39580","36086","","0","1969-02-09",""
"1969-013E","TITAN 3C TRANSTAGE DEB","43284","US","1480.99","5.81","37269","36053","","0","1969-02-09",""
"1969-013D","TITAN 3C TRANSTAGE DEB","43283","US","1546.72","6.11","39348","36502","","0","1969-02-09",""
"1969-013C","TITAN 3C TRANSTAGE DEB","43282","US","1575.33","5.58","39724","37215","","0","1969-02-09",""
"2018-034G","CZ-4C DEB","43281","PRC","107.13","63.41","1110","1078","LARGE","0","2018-04-10",""
"2018-034F","CZ-4C DEB","43280","PRC","107.16","63.41","1110","1080","LARGE","0","2018-04-10",""
"2018-034E","WEINA 1B","43279","PRC","107.05","63.41","1107","1073","MEDIUM","0","2018-04-10",""
"2018-034D","CZ-4C R/B","43278","PRC","105.83","63.45","1120","947","LARGE","0","2018-04-10",""
"2018-034C","YAOGAN-31 C","43277","PRC","107.05","63.41","1107","1073","LARGE","0","2018-04-10",""
"2018-034B","YAOGAN-31 B","43276","PRC","107.05","63.41","1107","1073","LARGE","0","2018-04-10",""
"2018-034A","YAOGAN-31 A","43275","PRC","107.05","63.41","1107","1073","LARGE","0","2018-04-10",""
"2018-033D","ARIANE 5 R/B","43274","FR","621.60","2.64","35245","253","LARGE","0","2018-04-05",""
"2018-033C","ARIANE 5 DEB (SYLDA)","43273","FR","624.66","2.90","35418","238","LARGE","0","2018-04-05",""
"2018-033B","HYLAS 4","43272","UK","1436.17","0.06","35806","35770","LARGE","0","2018-04-05",""
"2018-033A","SUPERBIRD 8","43271","JPN","1436.13","0.03","35793","35781","LARGE","0","2018-04-05",""
"2018-031J","CZ-4C DEB","43270","PRC","97.55","98.03","646","637","SMALL","0","2018-03-31",""
"2018-031H","CZ-4C DEB","43266","PRC","97.09","98.06","645","594","SMALL","0","2018-03-31",""
"2018-031G","CZ-4C DEB","43265","PRC","97.55","98.03","646","637","LARGE","0","2018-03-31",""
"2018-031F","CZ-4C R/B","43264","PRC","96.04","98.07","648","490","LARGE","0","2018-03-31",""
"2018-031E","CZ-4C DEB","43263","PRC","98.02","97.98","698","630","SMALL","0","2018-03-31",""
"2018-031D","GAOFEN 1-04","43262","PRC","97.53","98.02","645","637","LARGE","0","2018-03-31",""
"2018-031C","CZ-4C DEB","43261","PRC","97.53","98.03","644","637","LARGE","0","2018-03-31",""
"2018-031B","GAOFEN 1-03","43260","PRC","97.53","98.02","645","636","LARGE","0","2018-03-31",""
"2018-031A","GAOFEN 1-02","43259","PRC","97.53","98.02","645","637","LARGE","0","2018-03-31",""
"2018-030K","IRIDIUM 143","43258","US","100.40","86.40","780","775","LARGE","0","2018-03-30",""
"2018-030J","IRIDIUM 150","43257","US","100.40","86.40","779","776","LARGE","0","2018-03-30",""
"2018-030H","IRIDIUM 142","43256","US","100.40","86.40","779","776","LARGE","0","2018-03-30",""
"2018-030G","IRIDIUM 148","43255","US","100.40","86.40","779","776","LARGE","0","2018-03-30",""
"2018-030F","IRIDIUM 146","43254","US","100.40","86.40","780","776","LARGE","0","2018-03-30",""
"2018-030E","IRIDIUM 145","43253","US","100.40","86.40","780","775","LARGE","0","2018-03-30",""
"2018-030D","IRIDIUM 140","43252","US","100.40","86.40","780","775","LARGE","0","2018-03-30",""
"2018-030C","IRIDIUM 157","43251","US","100.40","86.40","779","776","LARGE","0","2018-03-30",""
"2018-030B","IRIDIUM 149","43250","US","100.40","86.40","780","776","LARGE","0","2018-03-30",""
"2018-030A","IRIDIUM 144","43249","US","100.40","86.40","779","776","LARGE","0","2018-03-30",""
"2018-029D","YZ-1 R/B","43248","PRC","810.23","55.35","22688","22135","LARGE","0","2018-03-29",""
"2018-029C","CZ-3B R/B","43247","PRC","317.42","54.92","17890","182","LARGE","0","2018-03-29",""
"2018-029B","BEIDOU 3M8","43246","PRC","773.22","55.10","21537","21518","LARGE","0","2018-03-29",""
"2018-029A","BEIDOU 3M7","43245","PRC","773.23","55.11","21530","21526","LARGE","0","2018-03-29",""
"2018-028B","SL-4 R/B","43244","CIS","89.73","96.64","264","258","LARGE","0","2018-03-29",""
"2018-028A","COSMOS 2525","43243","CIS","90.11","96.62","281","278","LARGE","0","2018-03-29",""
"2018-027B","GSLV R/B","43242","IND","486.44","20.32","28082","139","LARGE","0","2018-03-29",""
"2018-027A","GSAT 6A","43241","IND","1207.03","2.97","36358","25990","LARGE","0","2018-03-29",""
"2018-021D","H-2A DEB","43240","JPN","94.20","97.23","487","473","SMALL","0","2018-02-27",""
"2018-026A","SOYUZ MS-08","43238","CIS","92.68","51.64","409","403","LARGE","0","2018-03-21",""
"2018-025B","CZ-2D DEB","43237","PRC","94.52","97.25","508","483","SMALL","0","2018-03-17",""
"2018-025A","LKW-4","43236","PRC","94.53","97.35","502","489","LARGE","0","2018-03-17",""
"2018-024E","FREGAT R/B","43235","CIS","276.21","0.03","7684","7658","LARGE","0","2018-03-09",""
"2018-024D","O3B FM13","43234","O3B","287.94","0.04","8072","8060","LARGE","0","2018-03-09",""
"2018-024C","O3B FM14","43233","O3B","287.93","0.04","8070","8062","LARGE","0","2018-03-09",""
"2018-024B","O3B FM16","43232","O3B","287.93","0.04","8070","8062","LARGE","0","2018-03-09",""
"2018-024A","O3B FM15","43231","O3B","287.93","0.04","8070","8062","LARGE","0","2018-03-09",""
"2018-023C","FALCON 9 R/B","43230","US","360.01","26.93","20607","164","LARGE","0","2018-03-06",""
"2018-023B","PODSAT","43229","US","373.42","26.93","21436","163","MEDIUM","0","2018-03-06",""
"2018-023A","HISPASAT 30W-6","43228","SPN","1436.13","0.03","35798","35777","","0","2018-03-06",""
"2018-022B","ATLAS 5 CENTAUR R/B","43227","US","763.40","9.47","34930","7651","LARGE","0","2018-03-01",""
"2018-022A","GOES S","43226","US","1436.14","0.01","35792","35782","LARGE","0","2018-03-01",""
"2018-021B","H-2A R/B","43224","JPN","","","","","","0","2018-02-27",""
"2018-021A","IGS O-6","43223","JPN","","","","","","0","2018-02-27",""
"2018-020C","TINTIN B","43217","US","94.74","97.46","514","498","LARGE","0","2018-02-22",""
"2018-020B","TINTIN A","43216","US","94.74","97.46","515","498","LARGE","0","2018-02-22",""
"2018-020A","PAZ","43215","SPN","94.79","97.45","510","507","LARGE","0","2018-02-22",""
"1999-025EYN","FENGYUN 1C DEB","43214","PRC","102.05","98.93","904","808","SMALL","0","1999-05-10",""
"1999-025EYM","FENGYUN 1C DEB","43213","PRC","102.05","98.93","904","808","SMALL","0","1999-05-10",""
"2018-018D","YZ-1 R/B","43210","PRC","804.22","54.82","22351","22187","LARGE","0","2018-02-12",""
"2018-018C","CZ-3B R/B","43209","PRC","291.03","54.98","16190","148","LARGE","0","2018-02-12",""
"2018-018B","BEIDOU 3M6","43208","PRC","773.23","55.01","21551","21505","","0","2018-02-12",""
"2018-018A","BEIDOU 3M5","43207","PRC","773.23","55.01","21549","21507","LARGE","0","2018-02-12",""
"2018-017A","TESLA ROADSTER/FALCON 9H","43205","US","","","","","LARGE","0","2018-02-06","HELIOCENTRIC ORBIT (SUN)"
"2018-015K","NUSAT 5","43204","ARGN","94.52","97.36","508","482","MEDIUM","0","2018-02-02",""
"1998-067NM","ISS DEB","43203","CIS","92.46","51.64","396","395","MEDIUM","0","1998-11-20",""
"2018-015J","OBJECT J","43200","TBD","94.03","97.47","493","451","SMALL","0","2018-02-02",""
"2018-015H","SHAONIAN XING","43199","PRC","94.49","97.35","507","481","SMALL","0","2018-02-02",""
"2018-015G","OBJECT G","43198","TBD","93.97","97.25","502","435","SMALL","0","2018-02-02",""
"2018-015F","GOMX4-A","43197","DEN","94.50","97.36","508","481","MEDIUM","0","2018-02-02",""
"2018-015E","GOMX4-B","43196","DEN","94.50","97.36","508","481","MEDIUM","0","2018-02-02",""
"2018-015D","NUSAT 4","43195","ARGN","94.52","97.36","508","483","MEDIUM","0","2018-02-02",""
"2018-015C","ZHANGZHENG-1","43194","PRC","94.67","97.36","515","490","LARGE","0","2018-02-02",""
"2018-015B","OBJECT B","43193","TBD","94.52","97.24","500","491","SMALL","0","2018-02-02",""
"2018-015A","FENGMANIU-1","43192","PRC","94.54","97.37","508","484","SMALL","0","2018-02-02",""
"1969-082LJ","OPS 7613 (P/L 5) DEB","43191","US","103.19","70.02","925","894","SMALL","0","1968-09-29",""
"2018-014K","OBJECT K","43189","TBD","96.22","97.72","585","570","MEDIUM","0","2018-02-01",""
"2018-014J","OBJECT J","43188","TBD","96.22","97.72","585","570","MEDIUM","0","2018-02-01",""
"2018-014H","OBJECT H","43187","TBD","96.22","97.72","585","570","MEDIUM","0","2018-02-01",""
"2018-014G","OBJECT G","43186","TBD","96.22","97.72","586","570","MEDIUM","0","2018-02-01",""
"2018-014F","LEMUR 2 THENICKMOLO","43185","US","96.25","97.71","589","569","SMALL","0","2018-02-01",""
"2018-014E","LEMUR 2 KADI","43184","US","96.26","97.71","589","569","SMALL","0","2018-02-01",""
"2018-014D","LEMUR 2 URAMCHANSOL","43183","US","96.26","97.71","589","569","SMALL","0","2018-02-01",""
"2018-014C","LEMUR 2 JIN-LUEN","43182","US","96.26","97.71","589","569","SMALL","0","2018-02-01",""
"2018-014B","KANOPUS-V 4","43181","CIS","94.81","97.45","510","508","LARGE","0","2018-02-01",""
"2018-014A","KANOPUS-V 3","43180","CIS","94.80","97.45","510","508","LARGE","0","2018-02-01",""
"2018-013B","FALCON 9 R/B","43179","US","","","","","","0","2018-01-31",""
"2018-013A","SES-16/GOVSAT-1","43178","SES","","","","","","0","2018-01-31",""
"2018-012D","ARIANE 5 DEB (SYLDA)","43177","FR","767.48","20.91","42436","343","LARGE","0","2018-01-25",""
"2018-012C","ARIANE 5 R/B","43176","FR","768.80","21.24","42512","330","LARGE","0","2018-01-25",""
"2018-012B","SES 14","43175","SES","1436.10","0.02","35791","35783","LARGE","0","2018-01-25",""
"2018-012A","AL YAH 3","43174","UAE","1436.10","0.02","35796","35777","","0","2018-01-25",""
"2018-011E","CZ-2C R/B","43173","PRC","94.55","34.97","599","394","LARGE","0","2018-01-25",""
"2018-011D","YAOGAN-30 M","43172","PRC","96.67","35.00","602","597","LARGE","0","2018-01-25",""
"2018-011C","YAOGAN-30 L","43171","PRC","96.67","35.00","601","598","LARGE","0","2018-01-25",""
"2018-011B","YAOGAN-30 K","43170","PRC","96.67","35.00","603","596","LARGE","0","2018-01-25",""
"2018-011A","WEINA 1A","43169","PRC","96.67","35.00","602","597","MEDIUM","0","2018-01-25",""
"2018-010E","LEMUR 2 TALLHAMN-ATC","43167","US","94.93","82.92","534","496","SMALL","0","2018-01-21",""
"2018-010D","ELECTRON R/B","43166","US","91.54","82.90","423","277","LARGE","0","2018-01-21",""
"2018-010C","LEMUR 2 MARSHALL","43165","US","94.81","82.92","533","486","SMALL","0","2018-01-21",""
"2018-010B","ELECTRON R/B","43164","US","94.84","82.92","533","488","MEDIUM","0","2018-01-21",""
"2018-010A","DOVE PIONEER","43163","US","92.01","82.91","464","282","SMALL","0","2018-01-21",""
"2018-009A","SBIRS GEO 4 (USA 282)","43162","US","","","","","","0","2018-01-20",""
"2018-008G","CZ-11 R/B","43161","PRC","100.83","98.46","1069","527","LARGE","0","2018-01-19",""
"2018-008F","JILIN-01-08","43160","PRC","95.39","97.52","545","530","MEDIUM","0","2018-01-19",""
"2018-008E","JILIN-01-07","43159","PRC","95.39","97.52","547","527","MEDIUM","0","2018-01-19",""
"2018-008D","QUANTUTONG 1","43158","PRC","95.37","97.52","546","527","MEDIUM","0","2018-01-19",""
"2018-008C","KEPLER-0 (KIPP)","43157","CA","95.37","97.52","548","525","SMALL","0","2018-01-19",""
"2018-008B","ZHOU ENLAI","43156","PRC","95.35","97.52","547","525","SMALL","0","2018-01-19",""
"2018-008A","XIAOXIANG 2","43155","PRC","95.32","97.52","547","521","MEDIUM","0","2018-01-19",""
"2018-007B","EPSILON R/B","43153","JPN","94.36","97.38","508","467","LARGE","0","2018-01-17",""
"2018-007A","ASNARO-2","43152","JPN","94.59","97.41","500","497","LARGE","0","2018-01-17",""
"1985-119C","METEOR 2-13 DEB","43151","CIS","103.90","82.54","957","929","SMALL","0","1985-12-26",""
"2018-006E","CZ-2D DEB","43150","PRC","93.76","97.47","492","425","SMALL","0","2018-01-13",""
"2018-006D","CZ-2D DEB","43149","PRC","94.10","97.39","491","460","SMALL","0","2018-01-13",""
"2018-006C","CZ-2D DEB","43148","PRC","94.29","97.33","498","470","SMALL","0","2018-01-13",""
"2018-006B","CZ-2D DEB","43147","PRC","94.58","97.25","506","491","SMALL","0","2018-01-13",""
"2018-006A","LKW-3","43146","PRC","94.53","97.36","502","490","LARGE","0","2018-01-13",""
"2018-005A","USA 281","43145","US","","","","","","0","2018-01-12","NO ELEMENTS AVAILABLE"
"2018-004AK","TYVAK-61C","43144","US","94.50","97.52","501","488","SMALL","0","2018-01-12",""
"2018-004AJ","CICERO 7","43143","US","94.52","97.52","502","489","MEDIUM","0","2018-01-12",""
"2018-004AH","SPACEBEE-1","43142","US","94.48","97.53","501","486","SMALL","0","2018-01-12",""
"2018-004AG","SPACEBEE-2","43141","US","94.49","97.53","501","486","SMALL","0","2018-01-12",""
"2018-004AF","SPACEBEE-3","43140","US","94.49","97.53","502","487","SMALL","0","2018-01-12",""
"2018-004AE","SPACEBEE-4","43139","US","94.51","97.53","502","487","SMALL","0","2018-01-12",""
"2018-004AD","STEP CUBE LAB","43138","SKOR","94.54","97.52","504","489","SMALL","0","2018-01-12",""
"2018-004AC","AO-92","43137","US","94.56","97.52","505","489","SMALL","0","2018-01-12",""
